dealer_key,did_dealer_code,dealer_name,district_code,district_name,zone_code,zone_name,brand_name,dealer_location_type,sales_area,dealer_category,objective_month,objective,objective_group
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-10-01,21,Truck
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-08-01,0,Car
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-08-01,11,SUV
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-08-01,20,Truck
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-02-01,0,Car
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-02-01,6,SUV
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-02-01,21,Truck
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-01-01,0,Car
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-01-01,4,SUV
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-01-01,22,Truck
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-11-01,-1,Car
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-11-01,11,SUV
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-11-01,23,Truck
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-09-01,1,Car
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-09-01,9,SUV
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-09-01,21,Truck
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2025-01-01,1,Car
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2025-01-01,9,SUV
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2025-01-01,18,Truck
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-07-01,0,Car
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-07-01,8,SUV
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-07-01,21,Truck
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-03-01,0,Car
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-03-01,9,SUV
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-03-01,22,Truck
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-06-01,0,Car
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-06-01,8,SUV
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-06-01,21,Truck
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-04-01,0,Car
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-04-01,9,SUV
87,13280,Reef City Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Gladstone,Provincial,2024-04-01,19,Truck
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2025-03-01,2,Car
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2025-03-01,13,SUV
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2025-03-01,26,Truck
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2025-02-01,0,Car
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2025-02-01,11,SUV
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2025-02-01,23,Truck
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-05-01,0,Car
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-05-01,10,SUV
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-05-01,21,Truck
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-12-01,2,Car
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-12-01,14,SUV
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-12-01,21,Truck
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-10-01,1,Car
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-10-01,15,SUV
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-10-01,22,Truck
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-08-01,0,Car
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-08-01,14,SUV
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-08-01,20,Truck
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-02-01,0,Car
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-02-01,8,SUV
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-02-01,22,Truck
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-01-01,0,Car
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-01-01,5,SUV
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-01-01,22,Truck
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-11-01,1,Car
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-11-01,16,SUV
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-11-01,22,Truck
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-09-01,1,Car
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-09-01,13,SUV
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-09-01,18,Truck
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2025-01-01,2,Car
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2025-01-01,10,SUV
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2025-01-01,20,Truck
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-07-01,0,Car
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-07-01,11,SUV
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-07-01,20,Truck
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-03-01,0,Car
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-03-01,11,SUV
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-03-01,23,Truck
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-06-01,0,Car
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-06-01,9,SUV
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-06-01,22,Truck
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-04-01,0,Car
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-04-01,12,SUV
91,13420,Fraser Coast Ford,1,NTH / Northern,N3,Emma Black,Ford,Primary Site,Maryborough,Provincial,2024-04-01,18,Truck
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2025-03-01,1,Car
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2025-03-01,4,SUV
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2025-03-01,10,Truck
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2025-02-01,0,Car
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2025-02-01,3,SUV
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2025-02-01,9,Truck
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-05-01,0,Car
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-05-01,4,SUV
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-05-01,10,Truck
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-12-01,-1,Car
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-12-01,4,SUV
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-12-01,9,Truck
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-10-01,1,Car
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-10-01,4,SUV
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-10-01,10,Truck
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-08-01,0,Car
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-08-01,5,SUV
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-08-01,10,Truck
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-02-01,0,Car
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-02-01,2,SUV
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-02-01,10,Truck
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-01-01,0,Car
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-01-01,2,SUV
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-01-01,10,Truck
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-11-01,0,Car
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-11-01,5,SUV
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-11-01,10,Truck
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-09-01,0,Car
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-09-01,4,SUV
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-09-01,11,Truck
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2025-01-01,0,Car
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2025-01-01,3,SUV
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2025-01-01,8,Truck
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-07-01,0,Car
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-07-01,4,SUV
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-07-01,11,Truck
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-03-01,0,Car
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-03-01,3,SUV
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-03-01,11,Truck
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-06-01,0,Car
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-06-01,3,SUV
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-06-01,10,Truck
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-04-01,0,Car
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-04-01,4,SUV
94,13430,Linemac Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Biloela,Rural,2024-04-01,9,Truck
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2025-03-01,2,Car
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2025-03-01,7,SUV
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2025-03-01,17,Truck
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2025-02-01,1,Car
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2025-02-01,5,SUV
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2025-02-01,15,Truck
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-05-01,0,Car
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-05-01,5,SUV
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-05-01,13,Truck
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-12-01,3,Car
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-12-01,6,SUV
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-12-01,15,Truck
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-10-01,1,Car
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-10-01,6,SUV
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-10-01,15,Truck
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-08-01,0,Car
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-08-01,6,SUV
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-08-01,13,Truck
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-02-01,0,Car
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-02-01,3,SUV
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-02-01,14,Truck
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-01-01,0,Car
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-01-01,2,SUV
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-01-01,14,Truck
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-11-01,1,Car
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-11-01,7,SUV
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-11-01,16,Truck
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-09-01,1,Car
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-09-01,6,SUV
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-09-01,12,Truck
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2025-01-01,1,Car
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2025-01-01,5,SUV
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2025-01-01,14,Truck
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-07-01,0,Car
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-07-01,5,SUV
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-07-01,12,Truck
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-03-01,0,Car
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-03-01,5,SUV
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-03-01,15,Truck
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-06-01,0,Car
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-06-01,3,SUV
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-06-01,15,Truck
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-04-01,0,Car
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-04-01,5,SUV
95,13440,Gympie Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Gympie,Rural,2024-04-01,12,Truck
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2025-03-01,1,Car
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2025-03-01,4,SUV
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2025-03-01,12,Truck
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2025-02-01,0,Car
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2025-02-01,1,SUV
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2025-02-01,10,Truck
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-05-01,0,Car
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-05-01,4,SUV
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-05-01,11,Truck
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-12-01,0,Car
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-12-01,4,SUV
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-12-01,11,Truck
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-10-01,1,Car
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-10-01,4,SUV
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-10-01,11,Truck
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-08-01,0,Car
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-08-01,4,SUV
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-08-01,10,Truck
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-02-01,0,Car
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-02-01,3,SUV
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-02-01,10,Truck
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-01-01,0,Car
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-01-01,1,SUV
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-01-01,11,Truck
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-11-01,0,Car
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-11-01,5,SUV
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-11-01,11,Truck
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-09-01,0,Car
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-09-01,4,SUV
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-09-01,10,Truck
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2025-01-01,0,Car
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2025-01-01,4,SUV
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2025-01-01,10,Truck
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-07-01,0,Car
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-07-01,3,SUV
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-07-01,11,Truck
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-03-01,0,Car
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-03-01,4,SUV
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-03-01,11,Truck
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-06-01,0,Car
96,13450,Huston Ford,1,NTH / Northern,N1,Stephen Hagans,Ford,Primary Site,Kingaroy,Rural,2024-06-01,4,SUV
